sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:original_source_concept_id,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
468,Can - unit of product usage (qualifier value),-1,,468,0.67,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626903766,
184,Bacteria identified in Urine by Culture,-1,,184,1.00,UNCHECKED,UNREVIEWED,,0,3026008,Bacteria identified in Urine by Culture,Measurement,MAPS_TO,,<auto>,1758626903801,
599,Frequencies (qualifier value),-1,,599,1.00,UNCHECKED,UNREVIEWED,,0,4156186,Frequencies,Meas Value,MAPS_TO,,<auto>,1758626904000,
459,Lozenge - unit of product usage (qualifier value),-1,,459,0.61,UNCHECKED,UNREVIEWED,,0,4126036,Frozen,Meas Value,MAPS_TO,,<auto>,1758626904334,
1048,Lavatory (physical object),-1,,1048,0.82,UNCHECKED,UNREVIEWED,,0,45768006,Raspatory,Device,MAPS_TO,,<auto>,1758626904399,
110,Ova and parasites identified in Stool by Light microscopy,-1,,110,1.00,UNCHECKED,UNREVIEWED,,0,3003327,Ova and parasites identified in Stool by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626904529,
262,Social support (regime/therapy),-1,,262,1.00,UNCHECKED,UNREVIEWED,,0,4196274,Social support,Observation,MAPS_TO,,<auto>,1758626904636,
238,Erythrocyte distribution width [Entitic volume],-1,,238,1.00,UNCHECKED,UNREVIEWED,,0,3002888,Erythrocyte distribution width [Entitic volume],Measurement,MAPS_TO,,<auto>,1758626905039,
428,Bag - unit of product usage (qualifier value),-1,,428,0.64,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626905266,
460,kilogram (qualifier value),-1,,460,0.77,UNCHECKED,UNREVIEWED,,0,4221792,On,Meas Value,MAPS_TO,,<auto>,1758626905273,
63,Procedure not done (situation),-1,,63,1.00,UNCHECKED,UNREVIEWED,,0,4168192,Procedure not done,Observation,MAPS_TO,,<auto>,1758626905378,
264,Pharmacy (environment),-1,,264,0.65,UNCHECKED,UNREVIEWED,,0,4174431,Environmental event,Observation,MAPS_TO,,<auto>,1758626905463,
469,Bar - unit of product usage (qualifier value),-1,,469,0.67,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626905582,
1049,Lavatory (physical object),-1,,1049,0.82,UNCHECKED,UNREVIEWED,,0,45768006,Raspatory,Device,MAPS_TO,,<auto>,1758626905648,
1,Yes (qualifier value),-1,,1,1.00,UNCHECKED,UNREVIEWED,,0,4188539,Yes,Meas Value,MAPS_TO,,<auto>,1758626905814,
185,Bacteria identified in Blood by Culture,-1,,185,1.00,UNCHECKED,UNREVIEWED,,0,3023368,Bacteria identified in Blood by Culture,Measurement,MAPS_TO,,<auto>,1758626906065,
461,Inch (qualifier value),-1,,461,0.94,UNCHECKED,UNREVIEWED,,0,4131957,1 inch,Meas Value,MAPS_TO,,<auto>,1758626906076,
111,Urinalysis complete panel - Urine,-1,,111,1.00,UNCHECKED,UNREVIEWED,,0,3036941,Urinalysis complete panel - Urine,Measurement,MAPS_TO,,<auto>,1758626906222,
600,"Three times a week on Monday, Wednesday and Friday (qualifier value)",-1,,600,1.00,UNCHECKED,UNREVIEWED,,0,40480707,"Three times a week on Monday, Wednesday and Friday",Meas Value,MAPS_TO,,<auto>,1758626906606,
2,No (qualifier value),-1,,2,1.00,UNCHECKED,UNREVIEWED,,0,4188540,No,Meas Value,MAPS_TO,,<auto>,1758626906611,
282,T lymphocyte disorder (disorder),-1,,282,1.00,UNCHECKED,UNREVIEWED,,0,4195021,T lymphocyte disorder,Condition,MAPS_TO,,<auto>,1758626906689,
141,Epithelial casts [Presence] in Urine sediment by Light microscopy,-1,,141,1.00,UNCHECKED,UNREVIEWED,,0,3038106,Epithelial casts [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626906821,
64,Procedure related finding (finding),-1,,64,1.00,UNCHECKED,UNREVIEWED,,0,444194,Procedure related finding,Observation,MAPS_TO,,<auto>,1758626907017,
429,Route of administration (attribute),-1,,429,0.58,UNCHECKED,UNREVIEWED,,0,4106215,Route of administration value,Route,MAPS_TO,,<auto>,1758626907070,
534,No known drug allergy (situation),-1,,534,1.00,UNCHECKED,UNREVIEWED,,0,4254496,No known drug allergy,Observation,MAPS_TO,,<auto>,1758626907099,
5,Tetracycline,-1,,5,1.00,UNCHECKED,UNREVIEWED,,0,1836948,tetracycline,Drug,MAPS_TO,,<auto>,1758626907181,
112,ABO and Rh group [Type] in Blood,-1,,112,1.00,UNCHECKED,UNREVIEWED,,0,3003694,ABO and Rh group [Type] in Blood,Measurement,MAPS_TO,,<auto>,1758626907477,
6,Oxycodone,-1,,6,1.00,UNCHECKED,UNREVIEWED,,0,36309176,Oxycodone,Meas Value,MAPS_TO,,<auto>,1758626907495,
470,Ampule - unit of product usage (qualifier value),-1,,470,0.64,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626907498,
285,Observable entity (observable entity),-1,,285,1.00,UNCHECKED,UNREVIEWED,,0,4181663,Observable entity,Observation,MAPS_TO,,<auto>,1758626907761,
462,Gum - unit of product usage (qualifier value),-1,,462,0.65,UNCHECKED,UNREVIEWED,,0,4265453,Age,Meas Value,MAPS_TO,,<auto>,1758626907965,
7,Ondansetron,-1,,7,1.00,UNCHECKED,UNREVIEWED,,0,1000560,ondansetron,Drug,MAPS_TO,,<auto>,1758626907980,
601,Every seventy two hours (qualifier value),-1,,601,1.00,UNCHECKED,UNREVIEWED,,0,4262460,Every seventy two hours,Meas Value,MAPS_TO,,<auto>,1758626908193,
186,PT panel - Platelet poor plasma by Coagulation assay,-1,,186,1.00,UNCHECKED,UNREVIEWED,,0,3045501,PT panel - Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,<auto>,1758626908350,
535,Musculoskeletal pain (finding),-1,,535,1.00,UNCHECKED,UNREVIEWED,,0,4150129,Musculoskeletal pain,Condition,MAPS_TO,,<auto>,1758626908596,
8,Metronidazole,-1,,8,1.00,UNCHECKED,UNREVIEWED,,0,1707164,metronidazole,Drug,MAPS_TO,,<auto>,1758626908610,
430,Rectal route (qualifier value),-1,,430,1.00,UNCHECKED,UNREVIEWED,,0,4290759,Rectal,Route,MAPS_TO,,<auto>,1758626908661,
113,Hemoglobin [Mass/volume] in Blood,-1,,113,1.00,UNCHECKED,UNREVIEWED,,0,3000963,Hemoglobin [Mass/volume] in Blood,Measurement,MAPS_TO,,<auto>,1758626908675,
1215,Administration of vaccine product containing only Yellow fever virus antigen (procedure),-1,,1215,0.66,UNCHECKED,UNREVIEWED,,0,442044,Adverse reaction to yellow fever vaccine,Observation,MAPS_TO,,<auto>,1758626908827,
463,gallon (qualifier value),-1,,463,0.90,UNCHECKED,UNREVIEWED,,0,4221792,On,Meas Value,MAPS_TO,,<auto>,1758626908997,
9,Metformin,-1,,9,1.00,UNCHECKED,UNREVIEWED,,0,1503297,metformin,Drug,MAPS_TO,,<auto>,1758626909039,
471,international unit (qualifier value),-1,,471,0.83,UNCHECKED,UNREVIEWED,,0,4127806,Internal,Observation,MAPS_TO,,<auto>,1758626909385,
10,Lisinopril,-1,,10,1.00,UNCHECKED,UNREVIEWED,,0,1308216,lisinopril,Drug,MAPS_TO,,<auto>,1758626909507,
287,Administrative statuses (finding),-1,,287,1.00,UNCHECKED,UNREVIEWED,,0,4146314,Administrative statuses,Observation,MAPS_TO,,<auto>,1758626909717,
602,Every thirty six hours (qualifier value),-1,,602,1.00,UNCHECKED,UNREVIEWED,,0,4244848,Every thirty six hours,Meas Value,MAPS_TO,,<auto>,1758626909743,
431,Vaginal route (qualifier value),-1,,431,1.00,UNCHECKED,UNREVIEWED,,0,4057765,Vaginal,Route,MAPS_TO,,<auto>,1758626910148,
464,fluid ounce (qualifier value),-1,,464,0.86,UNCHECKED,UNREVIEWED,,0,4115605,Fluid,Meas Value,MAPS_TO,,<auto>,1758626910160,
536,Toxic liver disease (disorder),-1,,536,1.00,UNCHECKED,UNREVIEWED,,0,4055224,Toxic liver disease,Condition,MAPS_TO,,<auto>,1758626910196,
142,Fatty casts [Presence] in Urine sediment by Light microscopy,-1,,142,1.00,UNCHECKED,UNREVIEWED,,0,3022090,Fatty casts [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626910290,
11,Levothyroxine sodium,-1,,11,0.88,UNCHECKED,UNREVIEWED,,0,40169798,levothyroxine sodium 1 MG,Drug,MAPS_TO,,<auto>,1758626910386,
472,Milliliter (qualifier value),-1,,472,0.81,UNCHECKED,UNREVIEWED,,0,4312863,For,Meas Value,MAPS_TO,,<auto>,1758626910458,
114,Albumin [Presence] in Urine by Test strip,-1,,114,1.00,UNCHECKED,UNREVIEWED,,0,3029937,Albumin [Presence] in Urine by Test strip,Measurement,MAPS_TO,,<auto>,1758626910908,
12,Hydrochlorothiazide,-1,,12,1.00,UNCHECKED,UNREVIEWED,,0,974166,hydrochlorothiazide,Drug,MAPS_TO,,<auto>,1758626911014,
379,Pneumonia caused by severe acute respiratory syndrome coronavirus 2 (disorder),-1,,379,1.00,UNCHECKED,UNREVIEWED,,0,3661408,Pneumonia caused by SARS-CoV-2,Condition,MAPS_TO,,<auto>,1758626911080,
603,Every twenty four hours (qualifier value),-1,,603,1.00,UNCHECKED,UNREVIEWED,,0,4244847,Every twenty four hours,Meas Value,MAPS_TO,,<auto>,1758626911154,
495,Allergy to drug (finding),-1,,495,1.00,UNCHECKED,UNREVIEWED,,0,439224,Allergy to drug,Observation,MAPS_TO,,<auto>,1758626911242,
473,Liter (qualifier value),-1,,473,0.93,UNCHECKED,UNREVIEWED,,0,4312863,For,Meas Value,MAPS_TO,,<auto>,1758626911291,
13,Famotidine,-1,,13,1.00,UNCHECKED,UNREVIEWED,,0,953076,famotidine,Drug,MAPS_TO,,<auto>,1758626911495,
288,Administrative statuses (finding),-1,,288,1.00,UNCHECKED,UNREVIEWED,,0,4146314,Administrative statuses,Observation,MAPS_TO,,<auto>,1758626911545,
537,Allergic condition (finding),-1,,537,1.00,UNCHECKED,UNREVIEWED,,0,43021227,Allergic condition,Condition,MAPS_TO,,<auto>,1758626911855,
432,Transdermal route (qualifier value),-1,,432,1.00,UNCHECKED,UNREVIEWED,,0,4262099,Transdermal,Route,MAPS_TO,,<auto>,1758626911891,
496,Fever (finding),-1,,496,1.00,UNCHECKED,UNREVIEWED,,0,437663,Fever,Condition,MAPS_TO,,<auto>,1758626911921,
115,Trace (qualifier value),-1,,115,1.00,UNCHECKED,UNREVIEWED,,0,9192,Trace,Meas Value,MAPS_TO,,<auto>,1758626912008,
14,Esomeprazole,-1,,14,1.00,UNCHECKED,UNREVIEWED,,0,904453,esomeprazole,Drug,MAPS_TO,,<auto>,1758626912065,
187,Isotope study for glomerular filtration rate (procedure),-1,,187,1.00,UNCHECKED,UNREVIEWED,,0,4049266,Isotope study for glomerular filtration rate,Procedure,MAPS_TO,,<auto>,1758626912174,
474,gram (qualifier value),-1,,474,0.87,UNCHECKED,UNREVIEWED,,0,4221792,On,Meas Value,MAPS_TO,,<auto>,1758626912199,
380,Paratyphoid fever (disorder),-1,,380,1.00,UNCHECKED,UNREVIEWED,,0,195177,Paratyphoid fever,Condition,MAPS_TO,,<auto>,1758626912554,
15,Ceftriaxone,-1,,15,1.00,UNCHECKED,UNREVIEWED,,0,1777806,ceftriaxone,Drug,MAPS_TO,,<auto>,1758626912602,
604,Every twenty four hours (qualifier value),-1,,604,1.00,UNCHECKED,UNREVIEWED,,0,4244847,Every twenty four hours,Meas Value,MAPS_TO,,<auto>,1758626912611,
497,Flushing (disorder),-1,,497,1.00,UNCHECKED,UNREVIEWED,,0,318566,Flushing,Condition,MAPS_TO,,<auto>,1758626912877,
538,Allergy to drug (finding),-1,,538,1.00,UNCHECKED,UNREVIEWED,,0,439224,Allergy to drug,Observation,MAPS_TO,,<auto>,1758626913028,
433,Ophthalmic route (qualifier value),-1,,433,1.00,UNCHECKED,UNREVIEWED,,0,4184451,Ophthalmic,Route,MAPS_TO,,<auto>,1758626913226,
475,milligram (qualifier value),-1,,475,0.79,UNCHECKED,UNREVIEWED,,0,44804024,Migration,Observation,MAPS_TO,,<auto>,1758626913233,
381.1,Acid reflux (finding),-1,,381,1.00,UNCHECKED,UNREVIEWED,,0,44783954,Acid reflux,Condition,MAPS_TO,,<auto>,1758626913392,
16,Bismuth subsalicylate,-1,,16,1.00,UNCHECKED,UNREVIEWED,,0,937791,bismuth subsalicylate,Drug,MAPS_TO,,<auto>,1758626913612,
289,Administrative statuses (finding),-1,,289,1.00,UNCHECKED,UNREVIEWED,,0,4146314,Administrative statuses,Observation,MAPS_TO,,<auto>,1758626913685,
605,Every twelve hours (qualifier value),-1,,605,1.00,UNCHECKED,UNREVIEWED,,0,4141101,Every twelve hours,Meas Value,MAPS_TO,,<auto>,1758626914023,
17,Azithromycin,-1,,17,1.00,UNCHECKED,UNREVIEWED,,0,1734104,azithromycin,Drug,MAPS_TO,,<auto>,1758626914097,
143,Granular casts [Presence] in Urine sediment by Light microscopy,-1,,143,1.00,UNCHECKED,UNREVIEWED,,0,3001873,Granular casts [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626914482,
18,Amlodipine,-1,,18,1.00,UNCHECKED,UNREVIEWED,,0,1332418,amlodipine,Drug,MAPS_TO,,<auto>,1758626914527,
290,Planned (qualifier value),-1,,290,1.00,UNCHECKED,UNREVIEWED,,0,4161676,Planned,Observation,MAPS_TO,,<auto>,1758626914620,
434,Ophthalmic route (qualifier value),-1,,434,1.00,UNCHECKED,UNREVIEWED,,0,4184451,Ophthalmic,Route,MAPS_TO,,<auto>,1758626914841,
476,Nasal route (qualifier value),-1,,476,1.00,UNCHECKED,UNREVIEWED,,0,4262914,Nasal,Route,MAPS_TO,,<auto>,1758626914948,
188,Glucose [Mass/volume] in Serum or Plasma --post meal,-1,,188,1.00,UNCHECKED,UNREVIEWED,,0,3026536,Glucose [Mass/volume] in Serum or Plasma --post meal,Measurement,MAPS_TO,,<auto>,1758626914996,
116,Lymphocyte percent differential count (procedure),-1,,116,1.00,UNCHECKED,UNREVIEWED,,0,4156652,Lymphocyte percent differential count,Measurement,MAPS_TO,,<auto>,1758626915040,
539,Altered mental status (finding),-1,,539,1.00,UNCHECKED,UNREVIEWED,,0,436222,Altered mental status,Observation,MAPS_TO,,<auto>,1758626915288,
19,Acetaminophen,-1,,19,1.00,UNCHECKED,UNREVIEWED,,0,45876821,Acetaminophen,Meas Value,MAPS_TO,,<auto>,1758626915333,
606,Every eight hours (qualifier value),-1,,606,1.00,UNCHECKED,UNREVIEWED,,0,4145087,Every eight hours,Meas Value,MAPS_TO,,<auto>,1758626915353,
1216,Administration of booster dose of vaccine product containing only Clostridium tetani antigen (procedure),-1,,1216,0.62,UNCHECKED,UNREVIEWED,,0,439242,Adverse reaction to tetanus vaccine,Observation,MAPS_TO,,<auto>,1758626915487,
381.2,Gastroesophageal reflux disease (disorder),-1,,381,1.00,UNCHECKED,UNREVIEWED,,0,318800,Gastroesophageal reflux disease,Condition,MAPS_TO,,<auto>,1758626915643,
435,Ophthalmic route (qualifier value),-1,,435,1.00,UNCHECKED,UNREVIEWED,,0,4184451,Ophthalmic,Route,MAPS_TO,,<auto>,1758626916214,
540,Anemia (disorder),-1,,540,1.00,UNCHECKED,UNREVIEWED,,0,439777,Anemia,Condition,MAPS_TO,,<auto>,1758626916262,
117,Mucus in stool (finding),-1,,117,1.00,UNCHECKED,UNREVIEWED,,0,4154941,Mucus in stool,Measurement,MAPS_TO,,<auto>,1758626916278,
498,Gastrointestinal disorder due to food allergy (disorder),-1,,498,1.00,UNCHECKED,UNREVIEWED,,0,4219556,Gastrointestinal disorder due to food allergy,Condition,MAPS_TO,,<auto>,1758626916405,
607,Every six hours (qualifier value),-1,,607,1.00,UNCHECKED,UNREVIEWED,,0,4144047,Every six hours,Meas Value,MAPS_TO,,<auto>,1758626916557,
20,Acetaminophen / oxycodone,-1,,20,0.91,UNCHECKED,UNREVIEWED,,0,40002751,acetaminophen / oxycodone Oral Tablet,Drug,MAPS_TO,,<auto>,1758626916663,
1217,Hemophilus influenza B vaccine,-1,,1217,0.72,UNCHECKED,UNREVIEWED,,0,36309338,Haemophilus influenza,Meas Value,MAPS_TO,,<auto>,1758626916737,
296,Infectious disease clinic (environment),-1,,296,0.59,UNCHECKED,UNREVIEWED,,0,4313064,Environment contains infectious agent,Observation,MAPS_TO,,<auto>,1758626916828,
541,Muscle pain (finding),-1,,541,1.00,UNCHECKED,UNREVIEWED,,0,442752,Muscle pain,Condition,MAPS_TO,,<auto>,1758626917127,
477,Capsule - unit of product usage (qualifier value),-1,,477,0.65,UNCHECKED,UNREVIEWED,,0,4004026,Capsular,Meas Value,MAPS_TO,,<auto>,1758626917143,
21,Low (qualifier value),-1,,21,1.00,UNCHECKED,UNREVIEWED,,0,4267416,Low,Meas Value,MAPS_TO,,<auto>,1758626917300,
118,Neutrophil count (procedure),-1,,118,1.00,UNCHECKED,UNREVIEWED,,0,4148615,Neutrophil count,Measurement,MAPS_TO,,<auto>,1758626917562,
382,Sepsis caused by Salmonella (disorder),-1,,382,1.00,UNCHECKED,UNREVIEWED,,0,40493039,Sepsis caused by Salmonella,Condition,MAPS_TO,,<auto>,1758626917677,
608,Every five hours (qualifier value),-1,,608,1.00,UNCHECKED,UNREVIEWED,,0,4262458,Every five hours,Meas Value,MAPS_TO,,<auto>,1758626917682,
189,Prostate specific Ag [Mass/volume] in Serum or Plasma,-1,,189,1.00,UNCHECKED,UNREVIEWED,,0,3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626917964,
542,Allergy to drug (finding),-1,,542,1.00,UNCHECKED,UNREVIEWED,,0,439224,Allergy to drug,Observation,MAPS_TO,,<auto>,1758626918194,
144,Trichomonas vaginalis [Presence] in Urine sediment by Light microscopy,-1,,144,1.00,UNCHECKED,UNREVIEWED,,0,3002253,Trichomonas vaginalis [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626918211,
478,Subcutaneous route (qualifier value),-1,,478,1.00,UNCHECKED,UNREVIEWED,,0,4142048,Subcutaneous,Route,MAPS_TO,,<auto>,1758626918448,
22,Not detected (qualifier value),-1,,22,1.00,UNCHECKED,UNREVIEWED,,0,9190,Not detected,Meas Value,MAPS_TO,,<auto>,1758626918532,
499,Gastrointestinal irritation (finding),-1,,499,1.00,UNCHECKED,UNREVIEWED,,0,4318531,Gastrointestinal irritation,Condition,MAPS_TO,,<auto>,1758626918602,
383,Shigellosis (disorder),-1,,383,1.00,UNCHECKED,UNREVIEWED,,0,201780,Shigellosis,Condition,MAPS_TO,,<auto>,1758626918650,
609,Every four hours (qualifier value),-1,,609,1.00,UNCHECKED,UNREVIEWED,,0,4021636,Every four hours,Meas Value,MAPS_TO,,<auto>,1758626918700,
500,Caffeine,-1,,500,1.00,UNCHECKED,UNREVIEWED,,0,1134439,caffeine,Drug,MAPS_TO,,<auto>,1758626918874,
501,Headache (finding),-1,,501,1.00,UNCHECKED,UNREVIEWED,,0,378253,Headache,Condition,MAPS_TO,,<auto>,1758626919602,
384,Cholera (disorder),-1,,384,1.00,UNCHECKED,UNREVIEWED,,0,198677,Cholera,Condition,MAPS_TO,,<auto>,1758626919707,
543,Allergy to sufentanil (finding),-1,,543,0.58,UNCHECKED,UNREVIEWED,,0,4168894,Allergy to insulin,Observation,MAPS_TO,,<auto>,1758626919768,
610,Every three hours (qualifier value),-1,,610,1.00,UNCHECKED,UNREVIEWED,,0,4023339,Every three hours,Meas Value,MAPS_TO,,<auto>,1758626920006,
190,Fasting glucose [Mass/volume] in Serum or Plasma,-1,,190,1.00,UNCHECKED,UNREVIEWED,,0,3037110,Fasting glucose [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626920064,
479,Intramuscular route (qualifier value),-1,,479,1.00,UNCHECKED,UNREVIEWED,,0,4302612,Intramuscular,Route,MAPS_TO,,<auto>,1758626920138,
119,Comprehensive metabolic 2000 panel - Serum or Plasma,-1,,119,1.00,UNCHECKED,UNREVIEWED,,0,3026023,Comprehensive metabolic 2000 panel - Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626920178,
502,Acetylsalicylate sodium,-1,,502,0.76,UNCHECKED,UNREVIEWED,,0,3013386,Acetylsalicylate [Presence] in Urine,Measurement,MAPS_TO,,<auto>,1758626920569,
385,Peptic ulcer (disorder),-1,,385,1.00,UNCHECKED,UNREVIEWED,,0,4027663,Peptic ulcer,Condition,MAPS_TO,,<auto>,1758626920703,
146,Yeast.hyphae [Presence] in Urine sediment by Light microscopy,-1,,146,1.00,UNCHECKED,UNREVIEWED,,0,3033741,Yeast.hyphae [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626920959,
23,Human immunodeficiency virus viral load (procedure),-1,,23,1.00,UNCHECKED,UNREVIEWED,,0,4201046,HIV viral load,Measurement,MAPS_TO,,<auto>,1758626921036,
611,Every two hours (qualifier value),-1,,611,1.00,UNCHECKED,UNREVIEWED,,0,4021634,Every two hours,Meas Value,MAPS_TO,,<auto>,1758626921038,
191,Yellow color (qualifier value),-1,,191,1.00,UNCHECKED,UNREVIEWED,,0,4153953,Yellow color,Meas Value,MAPS_TO,,<auto>,1758626921103,
544,Allergy to sevoflurane (finding),-1,,544,0.61,UNCHECKED,UNREVIEWED,,0,4169200,Allergy to fluoride,Observation,MAPS_TO,,<auto>,1758626921241,
480,Intravenous route (qualifier value),-1,,480,1.00,UNCHECKED,UNREVIEWED,,0,4171047,Intravenous,Route,MAPS_TO,,<auto>,1758626921625,
612,Hourly (qualifier value),-1,,612,1.00,UNCHECKED,UNREVIEWED,,0,4023341,Hourly,Meas Value,MAPS_TO,,<auto>,1758626921665,
503,Eruption of skin (disorder),-1,,503,1.00,UNCHECKED,UNREVIEWED,,0,140214,Eruption,Condition,MAPS_TO,,<auto>,1758626921864,
24,Not detected (qualifier value),-1,,24,1.00,UNCHECKED,UNREVIEWED,,0,9190,Not detected,Meas Value,MAPS_TO,,<auto>,1758626922184,
192,Green color (qualifier value),-1,,192,1.00,UNCHECKED,UNREVIEWED,,0,4153954,Green color,Meas Value,MAPS_TO,,<auto>,1758626922320,
504,Itching (finding),-1,,504,1.00,UNCHECKED,UNREVIEWED,,0,4302654,Itching,Condition,MAPS_TO,,<auto>,1758626922386,
120.1,Reticulocytes/100 erythrocytes in Blood by Automated count,-1,,120,1.00,UNCHECKED,UNREVIEWED,,0,3007124,Reticulocytes/100 erythrocytes in Blood by Automated count,Measurement,MAPS_TO,,<auto>,1758626922509,
545,Allergy to remifentanil (finding),-1,,545,0.61,UNCHECKED,UNREVIEWED,,0,4163936,Allergy to retinoid,Observation,MAPS_TO,,<auto>,1758626922766,
386,Gestational diabetes mellitus (disorder),-1,,386,1.00,UNCHECKED,UNREVIEWED,,0,4024659,Gestational diabetes mellitus,Condition,MAPS_TO,,<auto>,1758626922909,
613,Every thirty minutes (qualifier value),-1,,613,1.00,UNCHECKED,UNREVIEWED,,0,4021820,Every thirty minutes,Meas Value,MAPS_TO,,<auto>,1758626923014,
25,Detected (qualifier value),-1,,25,1.00,UNCHECKED,UNREVIEWED,,0,4126681,Detected,Meas Value,MAPS_TO,,<auto>,1758626923070,
510,Milk protein (substance),-1,,510,1.00,UNCHECKED,UNREVIEWED,,0,4029712,Milk protein,Observation,MAPS_TO,,<auto>,1758626923273,
147,Yeast [Presence] in Urine sediment by Light microscopy,-1,,147,1.00,UNCHECKED,UNREVIEWED,,0,3000259,Yeast [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1758626923428,
481,Respiratory tract route (qualifier value),-1,,481,1.00,UNCHECKED,UNREVIEWED,,0,40486069,Respiratory tract,Route,MAPS_TO,,<auto>,1758626923452,
511,Fish (organism),-1,,511,1.00,UNCHECKED,UNREVIEWED,,0,4235765,Fish,Observation,MAPS_TO,,<auto>,1758626923762,
120.2,Reticulocytes/100 erythrocytes in Blood,-1,,120,1.00,UNCHECKED,UNREVIEWED,,0,3027945,Reticulocytes/100 erythrocytes in Blood,Measurement,MAPS_TO,,<auto>,1758626923784,
193,Urine bacteriuria test (procedure),-1,,193,1.00,UNCHECKED,UNREVIEWED,,0,4042248,Urine bacteriuria test,Measurement,MAPS_TO,,<auto>,1758626923878,
